"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change","p_value","FDR"
"8445","DYRK2",9872,"3' UTR",1.62872172913352,9.49229258273221e-07,1.63217457143301e-05
"965","CD58",20414,"3' UTR",1.62315546771704,4.23368165021634e-11,3.4446580890417e-09
"402176","RPL21P44",-22356,"3' UTR",1.6226207813699,2.87109739240496e-08,8.66362959902977e-07
"9637","FEZ2",8290,"3' UTR",1.61305816849282,1.55791421340505e-08,5.16483810108569e-07
"132","ADK",46437,"5' UTR",1.61282084734775,3.53475084422192e-09,1.46884485774998e-07
"55187","VPS13D",-5976,"3' UTR",1.61152532214223,1.18661011473352e-30,1.92996202110833e-26
"5291","PIK3CB",-8960,"3' UTR",1.61024434425678,2.33134049920043e-08,7.27096597300967e-07
"54331","GNG2",-3450,"5' UTR",1.60670217001548,7.8148053600709e-08,2.02298108831566e-06
"8609","KLF7",-14114,"3' UTR",1.60315841266166,2.73916677904615e-08,8.31799441333011e-07
"1213","CLTC",4266,"3' UTR",1.60278568400091,2.30497094798306e-07,5.00122731903289e-06
"7414","VCL",27188,"3' UTR",1.60071972569976,8.42827650939851e-12,8.64868790454966e-10
"8829","NRP1",13762,"3' UTR",1.59698085955096,2.07219013869775e-07,4.56839545902103e-06
"115294","PCMTD1",-8966,"5' UTR",1.59504314449809,1.3373872536315e-11,1.28709674477452e-09
"1734","DIO2",-3198,"5' UTR",1.59130687609622,1.47069739961601e-07,3.43729815434036e-06
"259232","NALCN",73093,"3' UTR",1.588289698574,8.27798516501916e-07,1.45869219627794e-05
"27101","CACYBP",-8135,"3' UTR",1.58499692437739,2.28353299186446e-06,3.40871974498676e-05
"158586","ZXDB",3386,"3' UTR",1.58230886769916,1.65606985159097e-06,2.60570263144058e-05
"27067","STAU2",20555,"3' UTR",1.58159279879308,4.8055164869837e-10,2.70916197235863e-08
"79631","EFL1",29251,"3' UTR",1.57760111208088,5.11952144996635e-16,2.01989759863095e-13
"143903","LAYN",12299,"3' UTR",1.57555268748075,1.25432530419727e-11,1.21942462104701e-09
"286053","NSMCE2",3469,"3' UTR",1.57301613196915,2.21994258639482e-10,1.40765131370053e-08
"55858","TMEM165",8103,"3' UTR",1.57021116027955,1.57797261029491e-08,5.2228196011684e-07
"148808","MFSD4A",11584,"3' UTR",1.57021078160943,4.68414204597808e-06,6.2095711391972e-05
"7099","TLR4",9980,"3' UTR",1.56991241053808,8.58786337698448e-06,0.00010309809853481
"57689","LRRC4C",98982,"5' UTR",1.55858148189778,1.16759321113007e-11,1.14124517923228e-09
"80263","TRIM45",-21485,"3' UTR",1.55349753140475,5.48578885095972e-19,5.24844780979025e-16
"3344","FOXN2",29165,"5' UTR",1.55168456905518,6.40510341691854e-09,2.42720886590102e-07
"26136","TES",6960,"3' UTR",1.5425055938666,2.12005653650837e-11,1.89549182131819e-09
"7592","ZNF41",20001,"3' UTR",1.54094888960152,1.4805760511843e-05,0.00016289541489878
"26002","MOXD1",10646,"3' UTR",1.54057584361602,2.1579858858266e-09,9.71720970100408e-08
"5581","PRKCE",9573,"3' UTR",1.53877803408338,2.64596681265093e-15,8.35637421832254e-13
"94081","SFXN1",-3646,"3' UTR",1.53750113001363,6.45262302229892e-07,1.18252041854852e-05
"55114","ARHGAP17",3380,"3' UTR",1.53425358309758,4.61743429468369e-06,6.13915311745957e-05
"25903","OLFML2B",21342,"3' UTR",1.52674893688429,7.7367312368946e-12,8.04565634286907e-10
"11098","PRSS23",-3606,"3' UTR",1.52467142908126,2.75659786749856e-21,5.09485068362845e-18
"84709","MGARP",12583,"3' UTR",1.52328118895296,3.63757465216939e-07,7.30682140671965e-06
"355","FAS",4910,"3' UTR",1.52110047039399,1.64338328679582e-07,3.77205863224535e-06
"151011","SEPTIN10",19634,"3' UTR",1.51476176249404,8.09105383320165e-11,5.97896161154512e-09
"583","BBS2",8644,"3' UTR",1.51186575121304,3.67019577854713e-08,1.06596248643178e-06
"285550","FAM200B",4875,"3' UTR",1.51007779208111,6.84292390497605e-09,2.56444091825998e-07
"167227","DCP2",19278,"3' UTR",1.50557240909479,7.15271429681983e-06,8.83604144619673e-05
"51196","PLCE1",-4603,"3' UTR",1.50300775079247,3.11797527491434e-19,3.16951930367777e-16
"55811","ADCY10",8335,"5' UTR",1.49975521455624,5.06136250801447e-08,1.40239404619423e-06
"960","CD44",13272,"Downstream (<=300bp)",1.49483477518756,2.44586597296288e-17,1.48991712049643e-14
"3606","IL18",28560,"3' UTR",1.48739685864624,2.67851468019135e-08,8.16736070790631e-07
"10056","FARSB",82774,"3' UTR",1.48569374589192,6.62056561443999e-08,1.75839298528863e-06
"8082","SSPN",37505,"3' UTR",1.48085416364254,1.42466627445145e-05,0.000157793111167
"120526","DNAJC24",-19348,"3' UTR",1.48047078902555,1.20181661306545e-07,2.89627297424848e-06
"22978","NT5C2",-3605,"5' UTR",1.480268312169,6.84062243870311e-07,1.24187190148774e-05
"84725","PLEKHA8",15482,"3' UTR",1.47635083619241,1.52164542712292e-08,5.06213991602388e-07
"105371084","RSL1D1-DT",15154,"3' UTR",1.47620839638562,3.5683689843111e-06,4.9444315339349e-05
"26005","C2CD3",-4516,"3' UTR",1.47524737992182,2.67384070530166e-09,1.16155668139367e-07
"91526","ANKRD44",3821,"3' UTR",1.47423066760896,3.2085058010056e-06,4.53622588668773e-05
"26002","MOXD1",-43848,"3' UTR",1.47410655991214,3.18484661076153e-07,6.54473095781879e-06
"151393","RMDN2",7936,"3' UTR",1.47285966877624,1.12950094397448e-08,3.94789387930845e-07
"9749","PHACTR2",15311,"3' UTR",1.4721650754402,7.80736717453913e-07,1.38865960141873e-05
"5358","PLS3",4245,"3' UTR",1.47074048808836,4.65581273607743e-06,6.18108450297375e-05
"101929225","MCM8-AS1",7379,"3' UTR",1.47022726856022,4.85149116487014e-06,6.39130714814761e-05
"10512","SEMA3C",-5940,"3' UTR",1.46105392437247,2.19275819852706e-05,0.00022569766885396
"83752","LONP2",-29788,"3' UTR",1.45908907782301,8.21146454339592e-07,1.44932571965342e-05
"114327","EFHC1",38402,"3' UTR",1.45786045293969,5.2686520214525e-13,8.09943202295975e-11
"55520","ELAC1",17485,"3' UTR",1.45750567086871,3.13416113471009e-05,0.00030400503205804
"339524","LINC01140",-44966,"3' UTR",1.45539226798994,7.87150348346562e-07,1.39839349075631e-05
"79901","CYBRD1",30759,"3' UTR",1.45212550787865,1.78007774812192e-05,0.0001900490648177
"55137","FIGN",133358,"3' UTR",1.45054559071479,7.41352781211221e-06,9.1084244674497e-05
"130502","TTC32",-8956,"3' UTR",1.44526347283152,1.23786021374371e-11,1.20557948781045e-09
"2181","ACSL3",-9862,"5' UTR",1.4439565217022,3.27081059586867e-09,1.37533864882384e-07
"138241","C9orf85",29457,"3' UTR",1.43943146627479,1.67026375374696e-05,0.00018015786738389
"10564","ARFGEF2",-12288,"3' UTR",1.43257352956249,1.74953115132883e-09,8.08082564009045e-08
"100505841","LOC100505841",22336,"3' UTR",1.43208634168528,5.66631401721379e-12,6.11950626380967e-10
"2936","GSR",26359,"3' UTR",1.43112677957999,2.54316759654841e-11,2.22862873782659e-09
"6867","TACC1",3674,"3' UTR",1.42901377533392,2.50347168336926e-05,0.00025213768774635
"133396","IL31RA",9288,"5' UTR",1.42688976103975,2.93288117791025e-07,6.12671917229949e-06
"9557","CHD1L",20831,"3' UTR",1.42668870818989,5.04549553591029e-11,4.00500059267023e-09
"7405","UVRAG",27003,"5' UTR",1.42543000970455,6.8478596114339e-07,1.24263095671278e-05
"83479","DDX59",7829,"3' UTR",1.42359700133275,2.14815923344315e-05,0.00022167477585947
"7029","TFDP2",3166,"3' UTR",1.42257058759125,6.48849337857573e-06,8.14856772109064e-05
"23345","SYNE1",-29651,"3' UTR",1.42199623124648,3.45202718917495e-05,0.00032960840799774
"90799","CEP95",4829,"3' UTR",1.42005986565274,5.85510197117637e-06,7.48430572227272e-05
"100996266","COMETT",13066,"3' UTR",1.41967002203284,1.49243152194952e-05,0.00016404441771134
"1477","CSTF1",6450,"3' UTR",1.41964162533553,2.27353795132273e-06,3.39746030956345e-05
"5962","RDX",36072,"3' UTR",1.41711443765882,5.37870113786987e-12,5.85946983636199e-10
"254778","VXN",3952,"3' UTR",1.41642292841384,1.27468443697437e-06,2.09035138386466e-05
"860","RUNX2",7592,"3' UTR",1.41387983473786,9.59294422939164e-09,3.4260966495156e-07
"5150","PDE7A",5730,"3' UTR",1.40600808132804,1.35640887291145e-06,2.20591062028481e-05
"100506658","OCLN",8031,"5' UTR",1.40047082168705,1.29237959794668e-07,3.08209794293311e-06
"55603","TENT5A",6000,"3' UTR",1.3993048407254,2.37517189727046e-08,7.37795708998383e-07
"26973","CHORDC1",3240,"5' UTR",1.39808086139275,3.66843330384004e-05,0.00034658863473892
"3685","ITGAV",-6718,"3' UTR",1.3977530888793,1.72066678723255e-05,0.00018466370808936
"58490","RPRD1B",6791,"3' UTR",1.39708942161663,2.90577370404584e-08,8.74878867261265e-07
"786","CACNG1",62763,"3' UTR",1.39224633995007,9.981703760222e-06,0.00011692288138864
"3084","NRG1",43586,"3' UTR",1.38878913539194,6.94182531145891e-06,8.60952552830742e-05
"8777","MPDZ",9231,"3' UTR",1.38642669513993,1.3577654114379e-05,0.00015152583734274
"5137","PDE1C",35577,"3' UTR",1.38277253007986,6.90735625625992e-08,1.82348150998116e-06
"5521","PPP2R2B",11543,"3' UTR",1.38189285069089,5.49543264609312e-05,0.00048444696082591
"6788","STK3",-53904,"3' UTR",1.38089748470204,1.65818018413327e-05,0.00017908015673861
"25896","INTS7",3441,"3' UTR",1.37921829409811,1.42355760002205e-06,2.29628608405818e-05
"23543","RBFOX2",10480,"3' UTR",1.37914009118226,4.81624179718126e-05,0.00043398207595708
"6416","MAP2K4",-4748,"3' UTR",1.37591283541507,5.44165960073827e-05,0.0004804096649634
"10818","FRS2",7278,"5' UTR",1.3751052342568,2.38516530810172e-06,3.53665066584196e-05
"5862","RAB2A",27277,"3' UTR",1.37406635402005,1.69061163803965e-10,1.11323696303222e-08
"2218","FKTN",7994,"3' UTR",1.37221192187974,3.60082618087953e-05,0.00034121205674035
"64283","ARHGEF28",29751,"3' UTR",1.36897296780796,1.67222978203467e-10,1.10417021118108e-08
"23023","TMCC1",3897,"3' UTR",1.36888266424331,3.31614152221047e-09,1.39044557329189e-07
"8324","FZD7",4737,"Downstream (<=300bp)",1.36836513840481,4.65916504260953e-08,1.30630908180525e-06
"102724479","LOC102724479",-109265,"3' UTR",1.36600976664516,1.47157238423603e-15,5.04015583557113e-13
"79628","SH3TC2",21990,"3' UTR",1.3649634383682,1.26099832626254e-06,2.07208600500072e-05
"83464","APH1B",-23893,"3' UTR",1.36451670292766,1.22214287887241e-12,1.66830062161225e-10
"5547","PRCP",-8082,"3' UTR",1.36299789810705,2.27707387777341e-07,4.94861946620064e-06
"51605","TRMT6",11697,"3' UTR",1.36198999989953,2.62789272853227e-06,3.8389922412626e-05
"83464","APH1B",-18931,"3' UTR",1.36181106472232,1.94119353807505e-06,2.97713741631509e-05
"154043","CNKSR3",27714,"3' UTR",1.3617144497154,8.22220802302572e-11,6.06210799594297e-09
"2257","FGF12",-26640,"3' UTR",1.35777898039174,8.23591864345975e-07,1.45269600668638e-05
"55069","TMEM248",5802,"3' UTR",1.35633279356963,5.71274410213765e-12,6.15738412519668e-10
"57539","WDR35",17923,"3' UTR",1.35376350958837,2.76485155596573e-05,0.00027385011955425
"79776","ZFHX4",12381,"3' UTR",1.35369378523167,5.89054506678012e-09,2.25906084033589e-07
"1739","DLG1",-9915,"3' UTR",1.35253394963377,1.51552372313623e-07,3.52131937070703e-06
"107986521","MFSD4B-DT",27498,"3' UTR",1.35231139989796,5.21991431716901e-05,0.00046390523147147
"285282","RABL3",-37530,"3' UTR",1.35010358658185,2.30918539766487e-05,0.00023585622896458
"7534","YWHAZ",8036,"3' UTR",1.34823129434363,1.1226293819171e-10,7.87365484354922e-09
"987","LRBA",19436,"3' UTR",1.34730151189843,8.68324318122724e-09,3.15172079270409e-07
"7597","ZBTB25",-5214,"5' UTR",1.34313332915979,2.81429262304482e-06,4.05954980564633e-05
"23543","RBFOX2",5069,"3' UTR",1.34044673551822,6.40961121857626e-05,0.00054998217707482
"7189","TRAF6",-3711,"5' UTR",1.33721504591622,4.30398705090915e-10,2.46921331179936e-08
"5828","PEX2",5479,"3' UTR",1.33375682958468,5.43887486291349e-08,1.49023888490324e-06
"193629","LINC00189",-17724,"3' UTR",1.33160433202542,2.50106810353588e-05,0.00025193684980556
"10150","MBNL2",9677,"3' UTR",1.33035726007703,1.42749126574799e-07,3.34738057839651e-06
"64080","RBKS",31601,"3' UTR",1.32819816163832,8.7083520564901e-15,2.36851157228734e-12
"11036","GTF2A1L",22168,"3' UTR",1.3277484160185,4.55780525752953e-08,1.28164632799255e-06
"4601","MXI1",8451,"3' UTR",1.32710319201381,1.88316099628888e-05,0.00019879711834971
"339874","NUDT16-DT",9817,"3' UTR",1.32460042411124,2.46605512550699e-06,3.64032978660451e-05
"302","ANXA2",8695,"5' UTR",1.32282986628812,1.14586305836412e-15,4.05149776364417e-13
"23635","SSBP2",14900,"3' UTR",1.31990146474846,6.7384569028475e-11,5.10706581064134e-09
"91147","TMEM67",6026,"3' UTR",1.31865357337124,1.28598408993641e-07,3.07134922625121e-06
"79718","TBL1XR1",-11419,"5' UTR",1.31539561395352,2.32473817698581e-05,0.00023725107661156
"646486","FABP12",-4707,"5' UTR",1.31523458600685,3.56749352767121e-09,1.47981378425933e-07
"100506757","LINC00629",42114,"5' UTR",1.30120530511356,1.10237313537129e-07,2.69779534460523e-06
"1859","DYRK1A",-12246,"5' UTR",1.30081154637539,7.30598707538377e-09,2.71359275605342e-07
"152816","ODAPH",-11661,"3' UTR",1.30053022900614,2.47739699836289e-10,1.54737417357424e-08
"6429","SRSF4",-4939,"3' UTR",1.29533404973622,1.09009041139035e-05,0.00012616363407143
"100616352","MIR4642",11484,"3' UTR",1.29518874993477,0.00012823506926577,0.00098055885130116
"4708","NDUFB2",16622,"3' UTR",1.29514935749417,1.34256915372306e-05,0.00015011835556667
"444","ASPH",-3049,"3' UTR",1.29507153426759,5.26020890053148e-08,1.44914112670856e-06
"166824","RASSF6",7275,"5' UTR",1.29220818410971,8.89703727864224e-14,1.76686035187395e-11
"2258","FGF13",-117657,"5' UTR",1.28878215888564,2.1235766611609e-06,3.20636024929925e-05
"25820","ARIH1",-4776,"3' UTR",1.28741997271552,9.53213631824485e-08,2.38809967880612e-06
"84955","NUDCD1",3244,"3' UTR",1.28495147787887,0.00017021025750777,0.00124315628597388
"673","BRAF",-15265,"3' UTR",1.28199212956475,2.87174527149151e-05,0.00028264750964099
"4780","NFE2L2",-3405,"5' UTR",1.28065562847133,4.15831291886866e-05,0.00038464926616015
"57094","CPA6",-51369,"3' UTR",1.27722343903477,1.52256181313323e-11,1.42977520841255e-09
"84847","LINC00525",9811,"3' UTR",1.27487646529342,5.70220403198147e-10,3.13476312952842e-08
"153643","FAM81B",8784,"3' UTR",1.27081444954813,2.04104444190471e-07,4.51346938482108e-06
"84230","LRRC8C",-34389,"3' UTR",1.26877474045154,0.00012458140543671,0.00095695393819093
"84978","FRMD5",90771,"5' UTR",1.26856986115952,5.46548144456635e-13,8.36249510396514e-11
"4289","MKLN1",9107,"3' UTR",1.26754439852053,3.66770426871149e-06,5.06223490143059e-05
"81671","VMP1",-25877,"3' UTR",1.26645020854834,8.37485151029013e-05,0.00068822136413254
"9263","STK17A",3301,"3' UTR",1.26577140568859,4.01616442578074e-05,0.00037381770804115
"374407","DNAJB13",-19288,"Downstream (<=300bp)",1.26220568877356,4.263781530521e-05,0.00039264112050254
"22992","KDM2A",-26333,"5' UTR",1.2601479245352,5.88834080612357e-05,0.00051285701532182
"23043","TNIK",12883,"3' UTR",1.25577749190299,1.43600280764867e-11,1.36663941866599e-09
"9236","CCPG1",8469,"5' UTR",1.25463044029485,2.46854631964624e-05,0.00024914471992483
"8898","MTMR2",15056,"3' UTR",1.24983178259197,1.31440676737519e-06,2.14640249678451e-05
"55137","FIGN",130651,"3' UTR",1.24928956906546,0.00013901076032553,0.00104965524321122
"8029","CUBN",3462,"3' UTR",1.24896961668127,1.96192658279544e-06,3.00270583474889e-05
"342132","ZNF774",7366,"3' UTR",1.24808186566837,1.13044240234242e-06,1.88982222765941e-05
"92104","TTC30A",-6638,"3' UTR",1.24647467907045,4.16235700143683e-05,0.00038491389271019
"4739","NEDD9",12865,"5' UTR",1.24431876160704,1.71781372346984e-17,1.07047437951629e-14
"407036","MIR32",-17584,"3' UTR",1.24405695377211,1.85597421696949e-05,0.00019650107798862
"10486","CAP2",96884,"3' UTR",1.24359139245241,9.16033657356809e-11,6.64829514506016e-09
"144577","KICS2",33890,"3' UTR",1.24346905675852,4.2577724086525e-05,0.00039215436514258
"8829","NRP1",5331,"3' UTR",1.24328700289227,2.34863131071378e-08,7.31379155555182e-07
"6009","RHEB",-9859,"5' UTR",1.24287259793809,1.6058665931819e-11,1.48993823187718e-09
"7373","COL14A1",27238,"3' UTR",1.24271436071903,2.43802168446672e-06,3.604836698819e-05
"64282","TENT4B",12945,"3' UTR",1.24116337449226,1.21785503919052e-06,2.0119657983661e-05
"8939","FUBP3",-10005,"3' UTR",1.24064340881961,3.25093838088071e-06,4.58625095809128e-05
"143570","XRRA1",-3724,"5' UTR",1.23846125140528,1.74275346084129e-06,2.71686127325345e-05
"2241","FER",13329,"3' UTR",1.23622682823663,8.05737299029021e-06,9.77322268629839e-05
"285386","TPRG1",-62222,"3' UTR",1.23610025300643,2.1780428576403e-07,4.76587892615238e-06
"64859","NABP1",12071,"3' UTR",1.23402777162792,3.98353625864086e-06,5.42177619068321e-05
"2737","GLI3",-18280,"3' UTR",1.23288167160949,1.31359560486455e-06,2.14529327395517e-05
"100113407","TMEM170B",36950,"3' UTR",1.23075665310296,1.03471972706615e-06,1.75560181523758e-05
"344387","CDKL4",13716,"5' UTR",1.22834280033489,2.64867466159161e-06,3.86188875243897e-05
"25903","OLFML2B",26340,"3' UTR",1.22768575589668,6.89201036543815e-06,8.56049208862645e-05
"23670","CEMIP2",3681,"3' UTR",1.22315809804748,1.42732398731452e-05,0.00015804146634676
"51479","ANKFY1",-7099,"3' UTR",1.22263851286249,1.73042128376681e-08,5.64356065165936e-07
"100506929","LOC100506929",-21319,"3' UTR",1.22115817076151,3.72263040287406e-06,5.12066324319564e-05
"824","CAPN2",5352,"3' UTR",1.22070674417361,5.48214000382257e-06,7.07821434406383e-05
"5238","PGM3",-6562,"3' UTR",1.21990651165782,3.27836891494654e-07,6.69434926031767e-06
"57107","PDSS2",-51726,"3' UTR",1.21929414794921,9.83673043796404e-05,0.00078654763334648
"10787","NCKAP1",10690,"3' UTR",1.21856598702165,1.95648571048166e-07,4.36505649357049e-06
"23326","USP22",-6445,"5' UTR",1.21856112643659,5.28180178999476e-11,4.16412337437566e-09
"100302136","MIR1252",31316,"3' UTR",1.21801024716695,2.39280527931885e-08,7.42705753158042e-07
"5594","MAPK1",4288,"3' UTR",1.21797956981484,1.09492890462227e-08,3.84300197868558e-07
"26577","PCOLCE2",20290,"Downstream (<=300bp)",1.21664609599334,7.88940722569713e-07,1.4011494193312e-05
"645369","TMEM200C",-134016,"3' UTR",1.21346075034751,2.871326504491e-05,0.00028264050070988
"7328","UBE2H",10653,"5' UTR",1.21242177848958,2.60684655379938e-07,5.54163583508953e-06
"631","BFSP1",-7201,"5' UTR",1.21206705601027,3.90721984635207e-11,3.23027894816077e-09
"6616","SNAP25",8525,"3' UTR",1.2095086682087,8.89640566971954e-08,2.25382538964413e-06
"10888","GPR83",-16130,"3' UTR",1.20946792885917,0.00027768208350897,0.00186660354468162
"10349","ABCA10",-3174,"3' UTR",1.20523912406353,9.00125990182779e-05,0.00073083562137219
"105369317","LINC02739",-8285,"3' UTR",1.20490088270729,4.16901259288627e-05,0.00038539789312833
"100500843","MIR3922",9230,"5' UTR",1.20463895875826,2.23752137358513e-10,1.41824498755554e-08
"104384744","TET2-AS1",-102012,"Downstream (<=300bp)",1.20408371355597,1.01812340243907e-06,1.73214101244459e-05
"9839","ZEB2",30655,"3' UTR",1.20393059020799,3.57331449827418e-05,0.00033917813631269
"25827","FBXL2",-4001,"3' UTR",1.20115938935928,4.60618747911932e-06,6.12770622068838e-05
"23586","RIGI",19138,"3' UTR",1.20109154104594,2.56505447265613e-05,0.00025716161296009
"23097","CDK19",-27217,"5' UTR",1.20045475238232,0.00011024311941903,0.00086503725192539
"306","ANXA3",-5344,"3' UTR",1.19717157346508,1.28625852789933e-09,6.22762800831828e-08
"10283","CWC27",49916,"3' UTR",1.19548814881472,5.21851586390214e-06,6.79501651336453e-05
"64799","IQCH",10691,"3' UTR",1.19351865504516,3.60742043662592e-07,7.2588011495116e-06
"84159","ARID5B",41854,"3' UTR",1.18928946542894,2.78168035055589e-12,3.34882605933503e-10
"4163","MCC",-17970,"5' UTR",1.18881393185303,1.14003153306862e-14,3.00519333380787e-12
"1106","CHD2",3452,"3' UTR",1.18719945057203,2.58628257014712e-05,0.00025893870644603
"1358","CPA2",7316,"3' UTR",1.18639403556955,4.82787092635127e-16,1.92458104611863e-13
"101928583","SLC7A14-AS1",50548,"3' UTR",1.18413674657377,3.8505280314727e-05,0.00036086268722265
"5962","RDX",31335,"3' UTR",1.18284208051362,5.16606673352232e-08,1.42799953071675e-06
"50832","TAS2R4",3091,"3' UTR",1.18200309173974,9.15400873143276e-06,0.00010878662502731
"143279","HECTD2",27589,"3' UTR",1.18084745885465,2.32127955853461e-05,0.00023697761940167
"9863","MAGI2",29086,"3' UTR",1.17744321961104,3.57797944783424e-05,0.00033948175381082
"8554","PIAS1",4320,"3' UTR",1.17637264547918,1.72448737135184e-09,7.98176575166536e-08
"2792","GNGT1",3551,"3' UTR",1.17416151245524,0.00023979117774975,0.0016533775231858
"10274","STAG1",14504,"3' UTR",1.17404602190885,4.16221327343504e-06,5.62588862177215e-05
"10768","AHCYL1",4170,"3' UTR",1.171736854761,0.00020903002571077,0.00147596016184881
"2152","F3",6268,"3' UTR",1.17058422881217,2.33444047339201e-08,7.27644827126951e-07
"3778","KCNMA1",12912,"3' UTR",1.16719445139042,4.20974646065174e-05,0.00038865539711228
"7373","COL14A1",69309,"3' UTR",1.16576406574592,2.07557162258971e-05,0.00021537664065082
"100507530","MCPH1-AS1",3386,"3' UTR",1.16549360415882,5.50413215246254e-06,7.10097226887657e-05
"4853","NOTCH2",-8864,"3' UTR",1.16479913408671,1.09890182623969e-17,7.14923550115016e-15
"79074","C2orf49",11390,"3' UTR",1.15811553557062,8.6930870228333e-05,0.00071006786803371
"6514","SLC2A2",6869,"3' UTR",1.1580731908833,2.1400063265957e-08,6.76898733934573e-07
"284958","NT5DC4",7492,"3' UTR",1.15735418017054,9.66275557969472e-05,0.00077529420416331
"9702","CEP57",9467,"3' UTR",1.15684853446957,1.29340104977475e-06,2.11677614953324e-05
"134218","DNAJC21",4515,"3' UTR",1.15610916402805,1.22395300844793e-06,2.02101357420319e-05
"7507","XPA",-4916,"3' UTR",1.15433249917126,0.00026554887986826,0.0017991417798123
"100506937","LOC100506937",37377,"3' UTR",1.15408162492555,7.60301828760777e-07,1.35844546785452e-05
"387640","SKIDA1",3419,"5' UTR",1.15364667377798,1.37071800069412e-12,1.83188520314622e-10
"11214","AKAP13",-62858,"5' UTR",1.15047318932557,1.93291839913924e-10,1.24902468425904e-08
